Year,target,source,Population type,value
2014,Sweden,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),4152.00
2014,Sweden,Iraq,Refugees (incl. refugee-like situations),24184.00
2014,Sweden,Israel,Refugees (incl. refugee-like situations),36.00
2014,Sweden,Italy,Refugees (incl. refugee-like situations),*
2014,Sweden,Jamaica,Refugees (incl. refugee-like situations),*
2014,Sweden,Jordan,Refugees (incl. refugee-like situations),381.00
2014,Sweden,Kazakhstan,Refugees (incl. refugee-like situations),308.00
2014,Sweden,Kenya,Refugees (incl. refugee-like situations),85.00
2014,Sweden,Kyrgyzstan,Refugees (incl. refugee-like situations),227.00
2014,Sweden,Cambodia,Refugees (incl. refugee-like situations),5.00
2014,Sweden,Rep. of Korea,Refugees (incl. refugee-like situations),10.00
2014,Sweden,Kuwait,Refugees (incl. refugee-like situations),22.00
2014,Sweden,Lebanon,Refugees (incl. refugee-like situations),511.00
2014,Sweden,Liberia,Refugees (incl. refugee-like situations),27.00
2014,Sweden,Libya,Refugees (incl. refugee-like situations),408.00
2014,Sweden,Sri Lanka,Refugees (incl. refugee-like situations),49.00
2014,Sweden,Lithuania,Refugees (incl. refugee-like situations),7.00
2014,Sweden,Latvia,Refugees (incl. refugee-like situations),8.00
2014,Sweden,Morocco,Refugees (incl. refugee-like situations),148.00
2014,Sweden,Rep. of Moldova,Refugees (incl. refugee-like situations),5.00
2014,Sweden,Maldives,Refugees (incl. refugee-like situations),*
2014,Sweden,The former Yugoslav Republic of Macedonia,Refugees (incl. refugee-like situations),95.00
2014,Sweden,Mali,Refugees (incl. refugee-like situations),23.00
2014,Sweden,Myanmar,Refugees (incl. refugee-like situations),32.00
2014,Sweden,Montenegro,Refugees (incl. refugee-like situations),62.00
2014,Sweden,Mongolia,Refugees (incl. refugee-like situations),240.00
2014,Sweden,Mauritania,Refugees (incl. refugee-like situations),13.00
2014,Sweden,Malawi,Refugees (incl. refugee-like situations),*
2014,Sweden,Malaysia,Refugees (incl. refugee-like situations),*
2014,Sweden,Niger,Refugees (incl. refugee-like situations),*
2014,Sweden,Nigeria,Refugees (incl. refugee-like situations),365.00
2014,Sweden,Nicaragua,Refugees (incl. refugee-like situations),6.00
2014,Sweden,Netherlands,Refugees (incl. refugee-like situations),*
2014,Sweden,Norway,Refugees (incl. refugee-like situations),*
2014,Sweden,Nepal,Refugees (incl. refugee-like situations),21.00
2014,Sweden,New Zealand,Refugees (incl. refugee-like situations),*
2014,Sweden,Pakistan,Refugees (incl. refugee-like situations),305.00
2014,Sweden,Peru,Refugees (incl. refugee-like situations),27.00
2014,Sweden,Philippines,Refugees (incl. refugee-like situations),30.00
2014,Sweden,Poland,Refugees (incl. refugee-like situations),*
2014,Sweden,Dem. People's Rep. of Korea,Refugees (incl. refugee-like situations),9.00
2014,Sweden,Palestinian,Refugees (incl. refugee-like situations),7.00
2014,Sweden,Romania,Refugees (incl. refugee-like situations),70.00
2014,Sweden,Russian Federation,Refugees (incl. refugee-like situations),2014.00
2014,Sweden,Rwanda,Refugees (incl. refugee-like situations),40.00
2014,Sweden,Saudi Arabia,Refugees (incl. refugee-like situations),13.00
2014,Sweden,Sudan,Refugees (incl. refugee-like situations),417.00
2014,Sweden,Senegal,Refugees (incl. refugee-like situations),27.00
2014,Sweden,Singapore,Refugees (incl. refugee-like situations),*
2014,Sweden,Sierra Leone,Refugees (incl. refugee-like situations),66.00
2014,Sweden,El Salvador,Refugees (incl. refugee-like situations),45.00
2014,Sweden,Somalia,Refugees (incl. refugee-like situations),21189.00
2014,Sweden,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),3082.00
2014,Sweden,Slovakia,Refugees (incl. refugee-like situations),8.00
2014,Sweden,Swaziland,Refugees (incl. refugee-like situations),*
2014,Sweden,Syrian Arab Rep.,Refugees (incl. refugee-like situations),34285.00
2014,Sweden,Chad,Refugees (incl. refugee-like situations),6.00
2014,Sweden,Togo,Refugees (incl. refugee-like situations),17.00
2014,Sweden,Thailand,Refugees (incl. refugee-like situations),14.00
2014,Sweden,Tajikistan,Refugees (incl. refugee-like situations),47.00
2014,Sweden,Turkmenistan,Refugees (incl. refugee-like situations),47.00
2014,Sweden,Tunisia,Refugees (incl. refugee-like situations),46.00
2014,Sweden,Turkey,Refugees (incl. refugee-like situations),395.00
2014,Sweden,United Rep. of Tanzania,Refugees (incl. refugee-like situations),24.00
2014,Sweden,Uganda,Refugees (incl. refugee-like situations),522.00
2014,Sweden,Ukraine,Refugees (incl. refugee-like situations),114.00
2014,Sweden,United States of America,Refugees (incl. refugee-like situations),15.00
2014,Sweden,Uzbekistan,Refugees (incl. refugee-like situations),1481.00
2014,Sweden,Venezuela (Bolivarian Republic of),Refugees (incl. refugee-like situations),*
2014,Sweden,Viet Nam,Refugees (incl. refugee-like situations),78.00
2014,Sweden,Stateless,Refugees (incl. refugee-like situations),12476.00
2014,Sweden,Various/Unknown,Refugees (incl. refugee-like situations),866.00
2014,Sweden,Yemen,Refugees (incl. refugee-like situations),536.00
2014,Sweden,South Africa,Refugees (incl. refugee-like situations),*
2014,Sweden,Zambia,Refugees (incl. refugee-like situations),7.00
2014,Sweden,Zimbabwe,Refugees (incl. refugee-like situations),41.00
2014,Swaziland,Angola,Refugees (incl. refugee-like situations),8.00
2014,Swaziland,Burundi,Refugees (incl. refugee-like situations),113.00
2014,Swaziland,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Swaziland,Cameroon,Refugees (incl. refugee-like situations),*
2014,Swaziland,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),232.00
2014,Swaziland,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Swaziland,Guinea,Refugees (incl. refugee-like situations),*
2014,Swaziland,Kenya,Refugees (incl. refugee-like situations),*
2014,Swaziland,Liberia,Refugees (incl. refugee-like situations),*
2014,Swaziland,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Swaziland,Nigeria,Refugees (incl. refugee-like situations),*
2014,Swaziland,Rwanda,Refugees (incl. refugee-like situations),106.00
2014,Swaziland,Somalia,Refugees (incl. refugee-like situations),25.00
2014,Swaziland,United Rep. of Tanzania,Refugees (incl. refugee-like situations),*
2014,Swaziland,Uganda,Refugees (incl. refugee-like situations),5.00
2014,Swaziland,Zimbabwe,Refugees (incl. refugee-like situations),7.00
2014,Sint Maarten (Dutch part),Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Afghanistan,Refugees (incl. refugee-like situations),1214.00
2014,Syrian Arab Rep.,Burundi,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Burkina Faso,Refugees (incl. refugee-like situations),6.00
2014,Syrian Arab Rep.,Bahrain,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Congo,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Algeria,Refugees (incl. refugee-like situations),9.00
2014,Syrian Arab Rep.,Egypt,Refugees (incl. refugee-like situations),18.00
2014,Syrian Arab Rep.,Eritrea,Refugees (incl. refugee-like situations),34.00
2014,Syrian Arab Rep.,Ethiopia,Refugees (incl. refugee-like situations),16.00
2014,Syrian Arab Rep.,Guinea,Refugees (incl. refugee-like situations),29.00
2014,Syrian Arab Rep.,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),37.00
2014,Syrian Arab Rep.,Iraq,Refugees (incl. refugee-like situations),146200.00
2014,Syrian Arab Rep.,Jordan,Refugees (incl. refugee-like situations),23.00
2014,Syrian Arab Rep.,Kuwait,Refugees (incl. refugee-like situations),6.00
2014,Syrian Arab Rep.,Lebanon,Refugees (incl. refugee-like situations),22.00
2014,Syrian Arab Rep.,Libya,Refugees (incl. refugee-like situations),5.00
2014,Syrian Arab Rep.,Morocco,Refugees (incl. refugee-like situations),7.00
2014,Syrian Arab Rep.,Pakistan,Refugees (incl. refugee-like situations),38.00
2014,Syrian Arab Rep.,Palestinian,Refugees (incl. refugee-like situations),23.00
2014,Syrian Arab Rep.,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Saudi Arabia,Refugees (incl. refugee-like situations),5.00
2014,Syrian Arab Rep.,Sudan,Refugees (incl. refugee-like situations),653.00
2014,Syrian Arab Rep.,Somalia,Refugees (incl. refugee-like situations),630.00
2014,Syrian Arab Rep.,South Sudan,Refugees (incl. refugee-like situations),79.00
2014,Syrian Arab Rep.,Chad,Refugees (incl. refugee-like situations),6.00
2014,Syrian Arab Rep.,Tunisia,Refugees (incl. refugee-like situations),6.00
2014,Syrian Arab Rep.,Turkey,Refugees (incl. refugee-like situations),5.00
2014,Syrian Arab Rep.,Stateless,Refugees (incl. refugee-like situations),*
2014,Syrian Arab Rep.,Yemen,Refugees (incl. refugee-like situations),59.00
2014,Turks and Caicos Islands,Colombia,Refugees (incl. refugee-like situations),*
2014,Turks and Caicos Islands,Cuba,Refugees (incl. refugee-like situations),*
2014,Chad,Afghanistan,Refugees (incl. refugee-like situations),*
2014,Chad,Central African Rep.,Refugees (incl. refugee-like situations),91783.00
2014,Chad,C̫te d'Ivoire,Refugees (incl. refugee-like situations),7.00
2014,Chad,Cameroon,Refugees (incl. refugee-like situations),5.00
2014,Chad,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),337.00
2014,Chad,Congo,Refugees (incl. refugee-like situations),11.00
2014,Chad,Egypt,Refugees (incl. refugee-like situations),*
2014,Chad,Eritrea,Refugees (incl. refugee-like situations),38.00
2014,Chad,Ethiopia,Refugees (incl. refugee-like situations),6.00
2014,Chad,Guinea,Refugees (incl. refugee-like situations),*
2014,Chad,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Chad,Liberia,Refugees (incl. refugee-like situations),*
2014,Chad,Mali,Refugees (incl. refugee-like situations),*
2014,Chad,Niger,Refugees (incl. refugee-like situations),*
2014,Chad,Nigeria,Refugees (incl. refugee-like situations),2930.00
2014,Chad,Rwanda,Refugees (incl. refugee-like situations),22.00
2014,Chad,Sudan,Refugees (incl. refugee-like situations),357711.00
2014,Chad,Somalia,Refugees (incl. refugee-like situations),12.00
2014,Chad,South Sudan,Refugees (incl. refugee-like situations),*
2014,Chad,Syrian Arab Rep.,Refugees (incl. refugee-like situations),15.00
2014,Chad,Togo,Refugees (incl. refugee-like situations),*
2014,Chad,Yemen,Refugees (incl. refugee-like situations),*
2014,Togo,Burundi,Refugees (incl. refugee-like situations),*
2014,Togo,Central African Rep.,Refugees (incl. refugee-like situations),337.00
2014,Togo,C̫te d'Ivoire,Refugees (incl. refugee-like situations),2558.00
2014,Togo,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),101.00
2014,Togo,Congo,Refugees (incl. refugee-like situations),42.00
2014,Togo,Ghana,Refugees (incl. refugee-like situations),18444.00
2014,Togo,Iraq,Refugees (incl. refugee-like situations),5.00
2014,Togo,Libya,Refugees (incl. refugee-like situations),*
2014,Togo,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Togo,Mali,Refugees (incl. refugee-like situations),39.00
2014,Togo,Nigeria,Refugees (incl. refugee-like situations),8.00
2014,Togo,Rwanda,Refugees (incl. refugee-like situations),214.00
2014,Togo,Sudan,Refugees (incl. refugee-like situations),*
2014,Togo,Somalia,Refugees (incl. refugee-like situations),*
2014,Togo,Serbia and Kosovo (S/RES/1244 (1999)),Refugees (incl. refugee-like situations),*
2014,Togo,Chad,Refugees (incl. refugee-like situations),20.00
2014,Thailand,Afghanistan,Refugees (incl. refugee-like situations),8.00
2014,Thailand,China,Refugees (incl. refugee-like situations),76.00
2014,Thailand,C̫te d'Ivoire,Refugees (incl. refugee-like situations),20.00
2014,Thailand,Dem. Rep. of the Congo,Refugees (incl. refugee-like situations),20.00
2014,Thailand,Egypt,Refugees (incl. refugee-like situations),*
2014,Thailand,Ethiopia,Refugees (incl. refugee-like situations),*
2014,Thailand,Guinea,Refugees (incl. refugee-like situations),*
2014,Thailand,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),37.00
2014,Thailand,Iraq,Refugees (incl. refugee-like situations),58.00
2014,Thailand,Jordan,Refugees (incl. refugee-like situations),*
2014,Thailand,Cambodia,Refugees (incl. refugee-like situations),65.00
2014,Thailand,Kuwait,Refugees (incl. refugee-like situations),*
2014,Thailand,Lao People's Dem. Rep.,Refugees (incl. refugee-like situations),*
2014,Thailand,Liberia,Refugees (incl. refugee-like situations),*
2014,Thailand,Sri Lanka,Refugees (incl. refugee-like situations),159.00
2014,Thailand,Myanmar,Refugees (incl. refugee-like situations),128863.00
2014,Thailand,Nigeria,Refugees (incl. refugee-like situations),*
2014,Thailand,Nepal,Refugees (incl. refugee-like situations),12.00
2014,Thailand,Pakistan,Refugees (incl. refugee-like situations),362.00
2014,Thailand,Palestinian,Refugees (incl. refugee-like situations),269.00
2014,Thailand,Rwanda,Refugees (incl. refugee-like situations),*
2014,Thailand,Saudi Arabia,Refugees (incl. refugee-like situations),*
2014,Thailand,Sudan,Refugees (incl. refugee-like situations),*
2014,Thailand,Somalia,Refugees (incl. refugee-like situations),72.00
2014,Thailand,Syrian Arab Rep.,Refugees (incl. refugee-like situations),82.00
2014,Thailand,Togo,Refugees (incl. refugee-like situations),5.00
2014,Thailand,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Thailand,Viet Nam,Refugees (incl. refugee-like situations),99.00
2014,Thailand,Stateless,Refugees (incl. refugee-like situations),*
2014,Thailand,Yemen,Refugees (incl. refugee-like situations),*
2014,Thailand,Zimbabwe,Refugees (incl. refugee-like situations),*
2014,Tajikistan,Afghanistan,Refugees (incl. refugee-like situations),1975.00
2014,Tajikistan,Iran (Islamic Rep. of),Refugees (incl. refugee-like situations),*
2014,Tajikistan,Iraq,Refugees (incl. refugee-like situations),*
2014,Tajikistan,Kyrgyzstan,Refugees (incl. refugee-like situations),36.00
2014,Tajikistan,Pakistan,Refugees (incl. refugee-like situations),6.00
2014,Tajikistan,Uzbekistan,Refugees (incl. refugee-like situations),*
2014,Turkmenistan,Afghanistan,Refugees (incl. refugee-like situations),19.00
2014,Turkmenistan,Azerbaijan,Refugees (incl. refugee-like situations),15.00
2014,Turkmenistan,Russian Federation,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Bangladesh,Refugees (incl. refugee-like situations),8.00
2014,Trinidad and Tobago,C̫te d'Ivoire,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Cameroon,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Colombia,Refugees (incl. refugee-like situations),8.00
2014,Trinidad and Tobago,Cuba,Refugees (incl. refugee-like situations),36.00
2014,Trinidad and Tobago,Egypt,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Ghana,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Gambia,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Haiti,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Jamaica,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Liberia,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Sri Lanka,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Mexico,Refugees (incl. refugee-like situations),6.00
2014,Trinidad and Tobago,Nigeria,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Pakistan,Refugees (incl. refugee-like situations),*
2014,Trinidad and Tobago,Syrian Arab Rep.,Refugees (incl. refugee-like situations),8.00
2014,Tunisia,Burundi,Refugees (incl. refugee-like situations),*
2014,Tunisia,Bulgaria,Refugees (incl. refugee-like situations),*
2014,Tunisia,Central African Rep.,Refugees (incl. refugee-like situations),*
2014,Tunisia,C̫te d'Ivoire,Refugees (incl. refugee-like situations),7.00
